Tweet id	Sentiment	Category
1491501674208595971	0	worldview
1491160423571554304	0	worldview
1491129060613062656	0	worldview
1491036248051716096	0	worldview
1490880690887397378	0	worldview
1490774051652259840	0	worldview
1490749323617120256	0	worldview
1490568302489268226	0	worldview
1490529067455500293	0	worldview
1490408642637869056	0	worldview
1490310751911018501	0	worldview
1489674277389434880	0	worldview
1489581087097380865	0	worldview
1489479819389997056	0	worldview
1489432138495983618	0	worldview
1489095238342053890	0	worldview
1488960838459625472	0	worldview
1488517566356021248	0	worldview
1488378471596244993	0	worldview
1488127953275740166	0	worldview
1528405339124670465	0	worldview
1528375152739852288	0	worldview
1528360053765554176	0	worldview
1528042954300043265	0	worldview
1528012757748142082	0	worldview
1527997679128788992	0	worldview
1527680577054420992	0	worldview
1527650378602491904	0	worldview
1527635280450179073	0	worldview
1527318241613213698	0	worldview
1527287990661152770	0	worldview
1527272901694607363	0	worldview
1526955801780310016	0	worldview
1526925595820670983	0	worldview
1526910500671479809	0	worldview
1526593434290642944	0	worldview
1526563226464444422	0	worldview
1526548120590598146	0	worldview
1526231029907963905	0	worldview
1526200808156581889	0	worldview
1526185730191638529	0	worldview
1525868633464897536	0	worldview
1525838413466845185	0	worldview
1525823328665145345	0	worldview
1525506261386674176	0	advice
1525476050284814336	0	worldview
1525460948466769923	0	worldview
1525143859981852673	0	worldview
1525113664168140803	0	worldview
1525098580733612032	0	worldview
1524781480039284736	0	worldview
1524751271525289984	0	worldview
1524736193858084866	0	worldview
1524419089132830720	0	worldview
1524388890634866688	0	worldview
1524373798342074369	0	worldview
1524056709454565378	0	worldview
1524011406701510659	0	worldview
1523694314936848385	0	worldview
1523331934465703937	0	worldview
1523301730376904706	0	worldview
1523286633092583424	0	worldview
1522969523581820931	0	worldview
1522939333480792067	0	worldview
1522924240516919297	0	worldview
1522607156486365185	0	worldview
1522576969132646405	0	worldview
1522561852902936578	0	worldview
1522244783929966592	0	worldview
1522214569254408196	0	worldview
1522199468216569861	0	worldview
1521882374199459840	0	worldview
1521852146458808323	0	worldview
1521837087397277699	0	worldview
1521519991950086144	0	worldview
1521489820010397698	0	worldview
1521474692674392064	0	worldview
1521157611948843010	0	worldview
1521127396056969217	0	worldview
1521112306557595648	0	worldview
1520795217724592128	0	worldview
1520765014281539584	0	worldview
1520749895119953921	0	worldview
1520432811760660480	0	worldview
1520402636872245248	0	worldview
1520387507321548801	0	worldview
1520070404311855105	0	worldview
1520040256229330945	0	worldview
1520025142633676800	1	worldview
1519708021059997697	0	worldview
1519677872109146113	0	worldview
1519662753409024000	0	worldview
1528639114094034945	0	worldview
1528615709856645120	0	worldview
1528592305636184064	0	worldview
1528568649832865792	0	worldview
1528545497278910464	0	worldview
1528521589737897985	0	worldview
1528498185647308801	0	worldview
1528474278462627845	0	worldview
1528450370434899968	0	worldview
1528426966621093888	0	worldview
1528403058773721089	0	worldview
1528379654607736832	0	worldview
1528355747033227269	0	worldview
1528332342728790021	0	worldview
1528308686904492037	0	worldview
1528294407199412224	0	worldview
1528285534489026560	0	worldview
1528261626754846720	0	worldview
1528238222450364416	0	worldview
1528214314972086273	0	worldview
1528191162359504896	0	worldview
1528167758168371200	0	worldview
1528143850794979328	0	worldview
1528120194752622592	0	worldview
1528097801619611648	0	worldview
1528096790716854279	0	worldview
1528072883041226752	0	worldview
1528049982296629248	0	worldview
1528025571451514881	0	worldview
1528002922251833345	0	worldview
1527984803546648581	0	worldview
1527967981082402817	0	worldview
1527955862261833728	0	worldview
1527931451085307904	0	worldview
1527908550852464641	0	worldview
1527884894495309824	0	worldview
1527861490148966400	0	worldview
1527837330920378368	0	worldview
1527814178668421121	0	worldview
1527790271521427456	0	worldview
1527767370298556416	0	worldview
1527743714193383424	0	worldview
1527719807226851328	0	worldview
1527706720444850177	0	worldview
1527672747911946246	0	worldview
1527648587416408064	0	worldview
1527625687368093701	0	worldview
1527612350093615108	0	worldview
1527598958926774272	0	worldview
1527578374654332930	0	worldview
1527554467268218880	0	worldview
1527531063085617152	0	worldview
1527508162118438912	0	worldview
1527483751319711745	0	worldview
1527461353480507402	0	worldview
1527435684830556161	0	worldview
1527414042289131545	0	worldview
1527388373056245764	0	worldview
1527367235378917401	0	worldview
1527341564317429760	0	worldview
1527319922732257285	0	worldview
1527295260711215110	0	worldview
1.52727E+18	0	worldview
1527248199165042689	0	worldview
1527236332883521536	0	worldview
1527224543604973568	0	worldview
1527200889001324544	0	worldview
1527177231461625856	0	worldview
1527153575767552001	0	worldview
1527130423427481602	0	worldview
1527106012335034370	0	worldview
1527083113750310913	0	worldview
1527058450127020033	0	worldview
1527035549298610178	0	worldview
1527011137711054848	0	worldview
1526987984444063745	0	worldview
1526963825853050882	0	worldview
1526940421305212928	0	worldview
1526916516926656513	0	worldview
1526908565721690112	0	worldview
1526892102692442114	0	worldview
1526869705205567488	0	worldview
1526852335753887747	0	worldview
1526844791073296384	0	worldview
1526822645332951040	0	worldview
1526797731078889472	0	worldview
1526775334342828033	0	worldview
1526750419258679297	0	worldview
1526727267157540864	0	worldview
1526703359175950336	0	worldview
1526679954724900865	0	worldview
1526656803542429696	0	worldview
1526632643298590720	0	worldview
1526609491101372417	0	worldview
1526585583933349888	0	worldview
1526561928025235457	0	worldview
1526538524006264832	0	worldview
1526514364332638208	0	worldview
1526491463420416000	0	worldview
1526467303818158081	0	worldview
1526443396969246720	0	worldview
1526420746834165761	0	worldview
1526396337603743744	0	worldview
1526373938456014848	0	worldview
1526349024764129280	0	worldview
1526327129947922433	0	worldview
1526302467612413954	0	worldview
1526280573668405248	0	worldview
1526255155988922369	0	worldview
1526232759097647104	0	worldview
1526203577512996864	0	worldview
1526185446761431041	0	worldview
1526161036289576960	0	worldview
1526138135989481472	0	worldview
1526114227152461824	0	worldview
1526090822919278593	0	worldview
1526067670654779393	0	worldview
1526043512617152512	0	worldview
1526020107205484545	0	worldview
1525996702703964160	0	worldview
1525972040338919424	0	worldview
1525949894619439105	0	worldview
1525934039999315969	0	worldview
1525902834998251520	0	worldview
1525877416937328645	0	worldview
1525863827148967937	0	worldview
1525830356599021570	0	worldview
1525807960122744832	0	worldview
1525783548342456320	0	worldview
1525760647618826241	0	worldview
1525736991773671425	0	worldview
1525713335924162561	0	worldview
1525689931246575619	0	worldview
1525666275413970944	0	worldview
1525642368002801668	0	worldview
1525619215566348290	0	worldview
1525594804649742336	0	worldview
1525571903896920064	0	worldview
1525547492648964096	0	worldview
1525524843399192577	0	worldview
1525500684518440963	0	worldview
1525485374814003203	0	worldview
1525477783555694598	0	worldview
1525453876241043458	0	worldview
1525430471739330560	0	worldview
1525406815625924609	0	worldview
1525383159868710912	0	worldview
1525359505046769664	0	worldview
1525335596394237953	0	worldview
1525312444003909634	0	worldview
1525288788141887488	0	worldview
1525265384257081344	0	worldview
1525241476380344320	0	worldview
1525217317289807872	0	worldview
1525194667893174272	0	worldview
1525170257224118272	0	worldview
1525147859531841536	0	worldview
1525126533987303426	0	worldview
1525123448942432256	0	worldview
1525100547870756865	0	worldview
1525076389807857664	0	worldview
1525052984278786055	0	worldview
1525029328529989633	0	worldview
1525005672458473472	0	worldview
1524982520479158313	0	worldview
1524958612371582976	0	worldview
1524935208650149888	0	worldview
1524912055521771521	0	worldview
1524888148752359440	0	worldview
1524864995636391936	0	worldview
1524840836390866954	0	worldview
1524817683904176130	0	worldview
1524792266560266242	0	worldview
1524770121306230786	0	worldview
1524745206414852096	0	worldview
1524731943828729856	0	worldview
1524722809628356609	0	worldview
1524703750392274944	0	worldview
1524698146332311553	0	worldview
1524675245315137537	0	worldview
1524651338092756993	0	worldview
1524628185366753280	0	worldview
1515612871212036096	0	worldview
1514973313059426307	0	worldview
1514890925494837253	0	worldview
1514821031944671235	0	worldview
1514168027742601217	0	worldview
1513757442190229508	0	worldview
1513594080563175424	0	worldview
1513153608984178689	0	worldview
1512406343486955520	0	worldview
1512293275117375492	0	worldview
1511929475910762496	0	worldview
1511681675138592773	0	worldview
1511667102822051845	0	worldview
1511313032160616452	0	worldview
1510505502543085574	0	worldview
1510241161864425476	0	worldview
1509831754496221188	0	worldview
1509795132685832193	0	worldview
1509310407793848322	0	worldview
1509088398379995140	0	worldview
1508658920315056132	0	worldview
1508370207945138179	0	worldview
1508302763012153354	0	worldview
1508268533482160131	0	worldview
1507380340314177537	0	worldview
1507298259005411332	0	worldview
1507278035053342720	0	worldview
1506983796369158145	0	worldview
1506638522530537472	0	worldview
1506275817898364932	0	worldview
1506211501585367044	0	worldview
1506150538416562176	0	worldview
1505904032543821826	0	worldview
1505878965969625091	0	worldview
1504834644583530501	0	worldview
1504786368609853441	0	worldview
1504711528750415873	0	worldview
1504468371462848516	0	worldview
1504432694524260357	0	worldview
1504049061015416832	0	worldview
1503980600755372035	0	worldview
1503415483584118785	0	worldview
1503005495652909058	0	worldview
1502993201095127044	0	worldview
1502686768281255937	0	worldview
1502321618353332229	0	worldview
1501880317619376129	0	worldview
1501605568712171525	0	worldview
1501570327855439874	0	worldview
1501199304278614017	0	worldview
1501110857287311361	0	worldview
1500916780503609362	0	worldview
1500856104108138500	0	worldview
1500528531331235853	0	worldview
1500418868875038720	0	worldview
1500180965485957123	0	worldview
1499792877790109700	0	worldview
1499476568460124160	0	worldview
1499372975144976386	0	worldview
1498937171776000001	0	worldview
1498585694381527041	0	worldview
1498345279195475976	0	worldview
1498328795329216512	0	worldview
1498309213105369091	0	worldview
1498218071529504769	0	worldview
1497943434564415488	0	worldview
1497877208265748482	0	worldview
1497614496759750666	0	worldview
1497559542682427398	0	worldview
1497530685485207555	0	worldview
1497209284790206483	0	worldview
1497191264063791122	0	worldview
1497157797275918336	0	worldview
1496881442017759232	0	worldview
1496507839279415309	0	worldview
1496464043393048583	0	worldview
1496189532479401988	0	worldview
1496139283350097931	0	worldview
1495838179810758661	0	worldview
1495809866056744966	0	worldview
1495792713819643909	0	worldview
1495441146306252804	0	worldview
1495394686114189312	0	worldview
1495384362740858887	0	worldview
1495084347317235718	0	worldview
1495048130752094215	0	worldview
1494725878152060931	0	worldview
1494708228478939143	0	worldview
1494395471925854208	0	worldview
1494322663866580995	0	worldview
